"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY010G","PY020G","PY021G","PY030G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PW010","PW020","PW030","PW040","PW050","PW060","PW070","PW080","PW090","PW100","PW110","PW120","PW130","PW140","PW150","PW160","PW170","PW180","PW190","PW200","PW210","PW220","PD020","PD030","PD050","PD060","PD070","PD080","PD090","PW005"
"2013","AT",349028001,603.95325203252,,"5","2013","25","7",1977,"2","2","2","Other","1",,"2","10","1","1",,,"3","52",,,,,,,"1",,,,"27","2","2","3","2",,"2",,0,0,0,12213,480,0,0,0,0,0,0,0,0,,"7","10","6","5","5","5","1","5","3",,"4","1","4","0","5","10","1","1","5","9","10","1","1","1","2","1","1","1","6","4144.15108717914"
"2013","AT",349028004,603.95325203252,,"4","2013","20","9",1968,"1","2","1","AT","2",,"5","1","2","1",,,"3","31","39",,"o",,"13","1","1","2",,,"16","2","1","3","2",,"2",,32102,0,0,6998,1200,0,0,0,0,0,0,0,0,6000,"8","9","7",,"3","5","2","5","3","9","8","5","3","8","9","7","1","1",,"0",,,"3","1","1","3","1","1","1","588.185287578898"
"2013","AT",349073201,603.95325203252,,"3","2013","12","11",1959,"2","2","1","AT","2",,"3","1","1",,,,"3","52",,,"g",,"13","1","1",,,,"21","2","1","3","2",,"2",,65256,0,0,0,0,0,0,0,0,0,0,0,0,3269,"9","7","9","10","5","5","3","4",,,,"8","5","8","3","6","1","1","7","10","8","1","1","1","1","1","1","1","6","951.600710828113"
"2013","AT",349073202,603.95325203252,,"4","2013","15","10",1961,"1","2","1","AT","2",,"3","1","1","1",,,"3","41","28",,"k",,"13","2","2",,,,"18","2","1","3","2",,"2",,38239,0,0,484,360,0,0,0,0,0,0,0,0,1300,"10",,"10","8","4","5","4","4","2","10",,,"4",,"7",,"1","1","4","6","8","2","1","1","3","1","1","1","1","321.521192113885"
"2013","AT",349073203,603.95325203252,,"5","2013","28","10",1989,"1","1","1","EU","2","5","0-1","8","2","2","2",,"3","NAs",,,,,"11","1","2",,,,,"2","2","3","2",,"2",,0,0,0,10949,0,0,0,0,0,0,0,2358,0,3820,"10","6","9","8","3","3","2","4","1","5",,"7","4","4","3","8","1",,"7",,"8",,"2","1","1","3","1","1","1","231.69176251819"
"2013","AT",349073501,603.95325203252,,"6","2013","16","4",1966,"1","2","3","AT","2",,"5","1","2","1",,,"3","32","40",,"q",,"4","1","2","2",,,"15","1","1","3","2",,"2",,31424,0,0,7795,0,0,0,0,0,0,0,0,0,,"8","9","7","8","4","4","2","3","1","9",,"9","5","5","9","8","1","1","6",,"8","1","1","1","1","1","1","1","6","436.962079748601"
"2013","AT",349073502,603.95325203252,,"6","2013","7","6",1974,"2","1","1","AT","2",,"3","3","1","1",,,"3","51",,,"i",,,"1","1","2",,,"17","4","2","3","2",,"2",,0,0,0,0,0,25768,0,0,0,0,0,0,0,,"1","9","10","9","3","5","2","4","2",,,"8",,"5","6","8","1","1","7","5","9","2","1","1","1","1","1","1","5","233.944930065391"
"2013","AT",349089701,603.95325203252,,"4","2013","21","3",1968,"1","1","1","AT","2",,"4","1","1",,,,"2","32","41",,"b-e",,"13","1","2","2",,,"14","1","2","3","2",,"2",,51132,0,0,3860,0,0,0,0,0,0,0,0,0,,"8","6",,"5","4","4",,"2","3",,"10","0","2","5","1","8","1","1","5","9","10","3","1","1","1","1","1","1",,"423.208592138876"
"2013","AT",349089702,603.95325203252,,"5","2013","27","7",1991,"2","1","3","EU","2",,"3","6","2","2",,,"3","NAs",,,,,,"1","2",,,,"21","2","2","3","2",,"2",,8971,0,0,8364,0,0,0,0,0,0,0,0,0,,"10","9","9",,"4","5","2","4","1","4",,"3","4","10","8","10","1","1","2","10",,"2","1","1","1","3","1","1","6","341.62129879072"
"2013","AT",349089703,603.95325203252,,"5","2013","18","6",1996,"2","1","1","AT","2",,"2","6","1","2",,"1",,"NAs","20",,,,,"1","2",,,,,"2","2","3","2",,"2",,4103,0,0,0,0,0,0,0,0,0,0,0,0,1800,"7","10","8","8","3","3","2","2","3","10",,"10","7","8","10","9","1","1","8","4",,"1","1","1","1","1","1","1","5","1699.27635321461"
"2013","AT",349137601,603.95325203252,,"6","2013","14","12",1973,"1","2","3","AT","2",,"3","1","1",,,,"3","52","22","4","g",,"12","1","2","2",,,"18","3","2","2","2",,"2",,23810,0,0,11373,3000,0,0,1701,0,0,0,0,0,,"8","3",,"5","4","5",,"4",,"10",,"5","7","8","9","10","1","1","7","10","8","2","1","1","1","1","1","1","5","5654.95397821126"
"2013","AT",349137602,603.95325203252,,"4","2013","7","7",1974,"2","2","1","Other","2",,"2","2","1","1",,,,"92","65",,"g",,,"1","2","2",,"1","15","2","1","2","2",,"2",,11251,1316,0,0,0,0,0,732,0,0,50,0,0,,"10","8","2","7","4",,"1",,"2","8",,"8","0","7","5","10","1","1",,"10","10","2","1","1","1","2","1","1","1","1877.26174725099"
"2013","AT",349203301,603.95325203252,,"7","2013","35","12",1970,"1","2","1","AT","2",,"3","1","1",,,,"3","42","39",,"g",,,"1","2","2",,,"15","1","2","3","2",,"2",,27334,0,,29419,0,0,0,0,0,0,0,4099,0,3900,"10","8","6","10","2","3","4","3","2",,,"6","8","10","5","10","1","1","5","5","10","3","1","1","1","2","1","3","6","1340.77952593434"
"2013","AT",349203302,603.95325203252,,"5","2013","14","9",1976,"2","2","1","AT","2",,"2","10","2","2",,,,"NAs",,,,,,"2","1",,,,"20","3","2","2","2",,"1",,0,0,0,5857,0,0,0,0,0,0,0,0,0,,"8","5",,"7","4","4","2","5","3",,,"10","3","0","7",,"1","1","7","10","9",,"1","1","1","1","1","1","1","454.429973395722"
"2013","AT",349328301,603.95325203252,,"3","2013","15","3",1964,"2","1","3","AT","2",,"2","2","1","1",,,"3","23","43","30","q",,"12","1","2","2",,,"28","1","1","3","2",,"2",,25849,0,0,3921,0,0,0,0,0,0,0,0,3093,,"10","4","6","10","5",,"2","4","3",,,"7","5","9","0","8","1","1",,"10","10","1","1","1","3","1","1","1","5","290.695598703003"
"2013","AT",349328302,603.95325203252,,"6","2013","14","4",1962,"1","2","1","AT","2",,"3","1","2",,,,"3","81","40",,"h",,"7","1","2",,,,"21","3","1","3","2",,"2",,43883,0,0,9609,840,0,0,0,0,0,0,0,0,25000,"7","8","10","8","4","4","2","5","2",,"8","5","9","7","8","9","1","1",,"7","10","1","1","1","3","1","1","1","1","574.685027382419"
"2013","AT",349328303,603.95325203252,,"6","2013","14","5",1989,"1","1","1","AT","2",,"4","5","2","1",,"2","3","33","20",,,,,,"2",,,,"14","2","2","2","2",,"2",,4284,0,0,9027,0,0,0,3833,0,0,1177,0,0,1200,"8","8","5","4","3","5","2","5","2",,"10","5","7","8","7",,"1","1","8","9","9","2","2","1","1","3","1","1","1","617.302851052743"
"2013","AT",349328304,603.95325203252,,"3","2013","18","9",1995,"2","1","1","AT","2",,"2","6","2","1",,,"3","NAs",,,,,,"1",,,,,"17","1","2","3","2",,"2",,2153,997,0,0,0,0,0,0,0,0,0,0,0,1600,"8","10","7","7","3","5","2","4","3",,,"5","4","10","7","7","1",,"8","4","8","3","1","1","1","2","1","1","1",
"2013","AT",349349201,603.95325203252,,"4","2013","14","5",1981,"1","1","3","AT","2",,"5","1","1","1",,,"3","23","39",,"p",,"1","1","1","2",,,"17","2","1","2","2",,"2",,31871,0,0,0,0,0,0,0,0,0,0,0,0,3600,"8","5","7","10","5","5",,"3","2","10","7","8","6","2","7","6","1","2",,,,"1","1","1","1","3","1","1","1","410.765274106467"
"2013","AT",349349202,603.95325203252,,"5","2013","28","4",1982,"2","2","1","Other","2",,"2","10","1","1","2",,"3","93",,,,,,,"1",,,,"15","1","1","2","2",,"1",,2083,506,0,2064,0,0,0,0,0,0,0,0,0,2300,"5","10",,"5","4","3","2","5","1","9",,"6","4","7","5","3",,"1","5","3","10","2","1","1","1","1","1","3","5","316.008913847238"
"2013","AT",349435401,603.95325203252,,"3","2013","18","1",1965,"1","2","1","AT","2",,"3","1","1",,,,"3","94","48",,,,,,"2","2",,,"19","3","2","3","2",,"2",,29932,0,0,0,600,0,0,0,0,0,0,0,0,,"2","8","2","7","4","5","2","5","2",,"8","4","0","5","6","8","1",,"4","10","9","2","1","1","1","2","1","1","5",
"2013","AT",349435402,603.95325203252,,"4","2013","15","4",1967,"2","1","3","AT","1",,"2","5","2","1",,,"3","75",,,,,,"1",,"2",,,"18","3","2","3","2",,"2",,1084,0,0,0,0,0,0,1326,138,0,0,5158,0,2000,"9","7",,"8","4","5","2","5","1",,,"7","8","1","10","10","1","1","8","10","10","1","1","1","1","1","1","1","6","618.465261476699"
"2013","AT",349435403,603.95325203252,,"5","2013","18","3",1990,"1","1","1","AT","2",,"5","1","2",,,,"3","75",,,"f",,"11","1","2","2",,"10","21","4","1","1","2",,"2",,31781,0,0,2199,0,0,0,0,0,0,0,0,0,370,"10","8","0","9","2","5","1","2","2","10",,"6","3","4","6","10","1","1","7","7","10","3","1","1","1","3","1","1","1","1495.74037975824"
"2013","AT",349435404,603.95325203252,,"4","2013","11","1",1994,"2","1","1","AT","2",,"2","2","2",,"1",,,"51",,,"g",,,"1",,,,,,"2","1","3","2",,"2",,808,238,0,6386,300,0,0,0,0,0,0,0,0,3961,"9","7",,"10","3","4","3","5","2",,"10","6",,"7","10","9","2","1",,"10","9","2","1","1","1","1","1","1","1",
"2013","AT",349487101,603.95325203252,,"4","2013","23","6",1956,"2","5","1","AT","2",,"5","2","2",,,,"3","21","40",,"l-n",,"6","1","2","2",,,"27","1","2","3","2",,"2",,31834,0,0,0,0,0,0,0,0,0,0,0,0,,"7","10","7","8","5","5","2","4","4","10",,"6","9",,"10","8","1","1","5","7","10","2","1","1","1","2","1","1","1","910.91909315968"
"2013","AT",349487102,603.95325203252,,"3","2013","24","7",1960,"1","2","3","AT","2",,"3","1","1",,,,"3","75",,,"b-e",,"1","1","1","2",,,"14","3","1","3","2",,"2",,58848,0,0,0,0,2936,0,0,0,0,0,0,0,,"4","10","10","8","3",,"4","3","2","7",,"3",,"5","5","2","1","1","3","10","8","1","1","1","1","1","1","1","6","472.14145131953"
"2013","AT",349487103,603.95325203252,,"5","2013","45","8",1989,"2","1","3","AT","2",,"3","5","2","1",,"1",,"52",,"15",,,,"1","2",,,"3","18","1","2","3","2",,"2",,11275,0,0,4102,0,0,0,10086,0,0,3097,0,0,,"2","0","6","9",,"4","2","3","4",,"8","8","5","3","10","10","1","1","5","6","9","2","1","1","1","1","1","3","1","1309.80408039676"
"2013","AT",349487104,603.95325203252,,"5","2013","13","1",1992,"2","1","3","AT","2",,"3","1","2",,,,,"52",,,"i",,,,"1",,,,"16","2","1","1","2",,"2",,15770,0,0,2749,0,0,0,0,0,0,0,0,0,,"5","99",,"6","5",,"2","5","2",,,,"0","5","4","10","1",,"7","9","6","1","1","1","1","1","1","1","6","239.532166254353"
"2013","AT",349500501,603.95325203252,,"3","2013","36","10",1964,"2","2","3","AT","2","5","5","10","1","2",,,,"33",,,,,,,,,,,"15","2","2","3","2",,"2",,0,0,0,10582,0,0,0,0,0,0,0,0,0,,"5","8","5","8","3","5","3","5","2","10","7","8","5","2","8","9","1",,"2","5","8","1","1","1","1","1","2","1","1","698.721769424003"
"2013","AT",349500502,603.95325203252,,"6","2013","20","6",1964,"1","2","1","AT","2",,"3","1","1",,,,"3","22","45",,"p",,"12","1","1","2",,,"21","1","2","3","2",,"2",,52014,238,0,1001,0,0,0,0,0,0,0,0,0,2600,"8","9","5",,"5","3",,,"1",,,"5","0","5","10","9","1","1","7","4","7","2","1","1","1","1","1","1","5","359.180165442016"
"2013","AT",349500503,603.95325203252,,"4","2013","26","1",1988,"2","1","1","AT","1",,"3","6","1",,,,"3","NAs",,,,,,"1","2",,"5",,"16","2","2","3","2",,"2",,45,0,0,4454,0,0,0,0,0,0,0,0,0,1600,"5","8","4","10","2","3","2","5",,,"10","8","7","8","10","10","1","1","6","10","10","1","1","1","1","2","1","1","6","416.560009671203"
"2013","AT",349523501,603.95325203252,,"3","2013","12","1",1961,"1","2","1","AT","2",,"3","1","1",,,,"3","35",,,"f",,,"1","1",,,,"15","1","1","2","2",,"2",,54978,1158,0,7620,0,0,0,0,0,0,0,0,0,5079,"10","8","3","7","5","4","2","4","3",,,"5","3","7",,"9","2","1","5","3",,"2","3","1","2","1","2","1","5","618.465261476699"
"2013","AT",349523502,603.95325203252,,"3","2013","17","7",1963,"2","1","1","EU","2",,"3","1","1",,,,"3","35","40",,"f",,,"1","2",,,,"20","3","1","3","2",,"2",,39548,0,0,6156,400,0,0,0,0,0,0,0,0,,"5","6","9","10","3","4",,"2","2","9","10","10","4","5","7","9","1","1","4","6","10","1","1","1","1","3",,"1","6","368.351570828274"
"2013","AT",349735601,603.95325203252,,"5","2013","22","11",1977,"1","2","1","AT","2",,"3","1","2",,,,"3","61","40",,"k",,"13","1","1","2",,,"20","1","2","3","2",,"2",,43784,0,0,5449,800,0,0,0,0,0,0,0,0,1481,"5",,"8","8","3","4","2","4","2",,,"5","10","9","8","8","1","1","1","9","10","1","1","1","1","3","1","1","6","1674.95323591059"
"2013","AT",349735602,603.95325203252,,"3","2013","5","4",1982,"2","2","1","AT","2",,"3","2","1",,,,"3","91","40",,"i",,"10","1","1","2",,,"25","1","2","3","2",,"2",,16529,0,0,9026,1200,0,0,0,0,0,0,0,0,607,"9","8","9","5","5","4",,"4","4","9","7","7","0",,"5","10","1","1","8","10",,"2","1","1","1","3","1","1","1","1704.60993050576"
"2013","AT",349768401,603.95325203252,,"3","2013","24","3",1968,"1","4","1","AT","2",,"3","1","2",,,,"3","74","30",,"f",,"13","1","2",,,,"16","3","2","2","2",,"2",,30204,0,0,881,0,0,0,0,0,0,0,0,0,1600,"10","8",,"9","3","5","2",,"2",,"5","9","0","6",,"7","1","1","5","6","10","1","1","1","1","3","1","1","6",
"2013","AT",349768402,603.95325203252,,"3","2013","12","12",1991,"2","1","3","EU","2",,"4","6","2","1",,,"3","NAs",,,,,"11","1",,"2",,,"14","1","2","1","2",,"2",,19545,0,0,4959,0,0,0,0,0,0,0,0,0,2600,"9","2",,,,"5","2","3","2","9",,"9","0","9","8","9","1",,"8",,"5","1","3","1","1","1","1","1","1","214.267063959174"
"2013","AT",349768403,603.95325203252,,"6","2013","22","1",1996,"2","1","1","AT","2",,"2","6","2","2",,,"3","NAs","20",,,,,,"2",,,,"15","3","1","3","2",,"2",,508,0,0,0,0,179,0,0,0,0,0,0,0,2700,"8","10","5","9","5","3","4","5","1",,,"10","8","7","7","3",,"1","2","7","8","1","1","1","1","3","1","1","1","1143.12988574028"
"2013","AT",350035001,603.95325203252,,"6","2013","17","11",1969,"2","1","2","AT","2",,"3","5","2","1",,,"3","43","40",,,"5","5","1","2","2",,,"16","3","2","3","2",,"2",,0,0,0,5726,960,17659,0,6595,0,0,0,0,0,,"10","8","9","7","4","4","2",,"2",,"7","10","2","5","7","10","1","1","5","8","10","2","1","1","1","1","1","1","6","334.739325103404"
"2013","AT",350035002,603.95325203252,,"5","2013","15","11",1971,"1","1","1","AT","2",,"2","8","1","1",,,"3","NAs",,,,,,"1","2",,,,"14","3","1","3","2",,"2",,0,0,0,0,0,0,0,7369,0,0,24,3162,0,2200,"10","7","5","10",,"5","2","4","1",,,"7",,"4","10","5","1",,"5","6",,"1","1","1","3","1","1","1","1","223.196378197045"
"2013","AT",350085501,603.95325203252,,"3","2013","19","3",1949,"2","4","2","Other","2",,"0-1","7","2",,"2",,"3","91","15",,,,,"1",,,"7",,"27","2","2","3","2",,"2",,0,0,0,0,0,0,0,0,12863,0,0,0,0,,"8","9","8","3","3","2","1","5","2",,,"5","1","3","9",,"2","1","8","7","10","1","1","2","1","1","1","1","1","572.34298912228"
"2013","AT",350085502,603.95325203252,,"4","2013","17","4",1971,"2","2","1","AT","2","5","3","2","2",,,,"3","52","30",,"i",,,"1","2",,,,"17","1","2","2","2",,"2",,14877,238,0,0,0,0,0,0,0,0,0,0,0,1376,"8","8","5","10","4","2","2","5","2",,"5","4","2","6","9","8","2","1","5","10","7","1","1","1","1","3","1","3","1","1009.83497350857"
"2013","AT",350085503,603.95325203252,,"6","2013","16","1",1994,"2","1","2","AT","2",,"2","6","2",,"2",,"3","NAs","20",,,,"1","1","2","2",,,,"3","2","3","2",,"2",,8770,0,0,0,0,0,0,0,0,0,0,0,6371,,"10","10","8","10","3","4","2","5","2",,,"6","8","6","7","9","1","1","6","7","8","2","1","1","1","1","1","1","6","420.712172679986"
"2013","AT",350220701,603.95325203252,,"5","2013","17","4",1965,"1","2","3","EU","2",,"2","1","2",,,,"3","93","40",,"g",,"11","1","1","2",,,"18","2","2","3","2",,"2",,118774,0,0,8773,0,0,0,0,0,0,0,0,0,2100,"10",,"10","4","5",,"2","5","2","6",,"10","4","5","10","8","1","1","7","6",,"2","1","1","1","1","1","1","3","446.312166375215"
"2013","AT",350220702,603.95325203252,,"5","2013","13","10",1967,"2","4","3","AT","2",,"3","1","1","2","2",,,"81",,,"g",,,,"2",,,,"15","3","1","3","2",,"2",,0,0,0,0,775,0,0,0,0,0,0,0,0,,"8","10","2","10","4","4","1","5","3","8","7","7","7","5","9","10","1","1","7",,"7","3","1","1","1","1","2","1","5","382.273504608492"
"2013","AT",350220703,603.95325203252,,"5","2013","20","12",1990,"1","1","3","AT","2",,"4","6","2",,"2",,"3","NAs",,,,,"13",,"1","2",,,,"1","1","3","2",,"2",,4948,0,0,12521,0,0,0,0,0,0,0,0,0,726,"10","10","5","7","4","4",,"4","3",,,"5","1","4","6","9","1","1",,"10","5","1","1","1","1","1","1","1","3",
"2013","AT",350220704,603.95325203252,,"6","2013","21","11",1994,"2","1","3","AT","2",,"3","6","2",,"2",,"3","NAs",,,,,,"1",,"1",,"10","16","4","2","3","2",,"1",,0,1352,0,0,0,0,0,0,0,0,0,0,11485,,"6","7","7","10","4","4","2","4","3","7","0","10","3","2","8","10",,"1","6","10","8","2","1","1","1","1","3","1","1","627.992996474687"
"2013","AT",350318101,603.95325203252,,"4","2013","7","4",1965,"2","5","1","AT","2",,"3","1","1","2",,,,"41",,,"g",,,,,,,,"18","3","2","3","2",,"2",,0,529,0,229,0,0,0,0,0,0,0,0,0,2800,"7","7","0",,,"5","2","5","2",,,"8","2","9","8","10",,"1","8","8","6","1","1","1","3","1","1","1","6",
"2013","AT",350318102,603.95325203252,,"4","2013","19","12",1967,"1","2","1","AT","2",,"3","1","1",,,,"3","81","50",,"h",,,"1","1","2",,,"15","3","2","3","2",,"2",,58531,0,0,4703,0,0,0,0,0,0,0,0,0,5000,,"5","7","8","4","4","1",,"2",,"10","8","3",,"10","10",,"1","6","10",,"2","1","1","1","1","2","1","5","354.101145874626"
"2013","AT",350318103,603.95325203252,,"4","2013","12","4",1995,"1","1","3","AT","2",,"2","6","2","2","2",,"3","NAs",,,,,"2","1",,"2","1",,"15","3","1","3","2",,"2",,0,0,0,16760,0,0,0,0,0,0,0,0,0,,"5","8","9","6","5","5","2",,"1",,,"4","5","0","5","8","1","1",,,"10","2","1","1","1","1","1","1","6","439.480153045256"
"2013","AT",350321301,603.95325203252,,"6","2013","12","6",1972,"1","2","1","Other","2",,"2","1","1",,"1",,"3","93","40",,"b-e",,,,"2",,,,"15","1","1","1","2",,"2",,8490,0,0,0,0,0,0,0,0,0,0,0,0,4200,"9","7","10","10","5","5","2","3","4",,,"9","2","7","7","8","1","1","8","3","4","1","1","1","1","1","1","1","5","615.126724338984"
"2013","AT",350321302,603.95325203252,,"5","2013","40","7",1977,"2","2","1","AT","2",,"5","2","1",,"2",,"2","22",,,"p",,,"1",,,,,"15","2","1","3","2",,"2",,17233,0,0,1637,0,0,0,0,0,0,0,0,0,1980,"3","8","6","10","4","3",,"5","2",,,"8","3","7","10","10","1","1","7","10","10","2","2","1","1","3","2","1","3","431.254970298419"
"2013","AT",350335201,603.95325203252,,"4","2013","18","8",1982,"1","1","3","AT","2",,"5","3","1",,,,"3","2","39",,"i",,"13","1","2","2",,,"18","3","1","3","2",,"2",,0,0,0,189,0,40356,0,0,0,0,0,0,0,,"8","10","8","10","3","5","1","4","1",,,"6","6","7","8",,"1","1","3","3","10",,"1","1","1","1","1","3","6","726.434134511489"
"2013","AT",350335202,603.95325203252,,"4","2013","28","1",1987,"2","2","3","AT","2","3","4","10","1","1",,,"2","41","20",,,,,,"2","2",,,,"2","1","2","2",,"2",,13146,0,0,0,0,779,0,0,0,0,0,0,0,2100,"9","8","9","10","5","5","2","3","3","8",,"8","5","5","9","7","1","1","7","5","8","1","1","1","1","1","1","1","5","781.893838615016"
"2013","AT",350347601,603.95325203252,,"4","2013","9","1",1950,"1","3","1","AT","2","2","3","7","2",,,,"3","12",,,,,"11","1","2","2",,"10","20","2","1","1","2",,"2",,1063,0,0,0,0,0,0,0,8807,12540,0,0,0,1200,"8",,"10","5","4","5","4","4","2",,"10",,"10","8","9","10","1",,"5","8","8","2","2","1","1","1","1","1","3","335.641035815415"
"2013","AT",350347602,603.95325203252,,"3","2013","7","4",1950,"2","2","1","AT","2","5","3","3","1","1",,,"3","52",,,"g",,,,,,,"1",,"3","2","2","2",,"2",,0,0,0,1164,0,0,0,0,0,0,0,0,0,,"8","9","9","4","3","4",,"4","2","10","10","8","2","7","4","8","1","1","3","10","10","3","3","1","1","1","1","1","5","422.805481903793"
"2013","AT",350347603,603.95325203252,,"4","2013","10","5",1981,"2","1","1","AT","2","3","4","3","1",,"1",,"3","33","39",,"l-n",,"7",,"2","2",,,"17","3","1","3","2",,"2",,0,0,0,5045,0,12871,0,0,0,0,0,0,0,1857,"9","10","10","10","4","5","3","4","2","7",,"4","5","2","8","10",,,"3","10","10","1","1","1","1","1","1","1","6","805.691196222129"
"2013","AT",350368301,603.95325203252,,"4","2013","18","12",1966,"1","2","1","EU","2",,"3","1","1",,,,"3","32",,,"f",,"13","1","1","2",,,"17","1","2","3","2",,"2",,58281,238,0,0,0,0,0,1822,0,0,0,0,0,2100,"7","6","7","10","5","3","4","3",,"7",,"7","10","4","10","10","1","1","7","7",,"2","1","1","2","3","1","1","5","990.430445971934"
"2013","AT",350368302,603.95325203252,,"5","2013","17","3",1970,"2","2","2","AT","2",,"5","3","1",,,,"3","24","50",,"g",,,"1","1","2",,,"15","1","2","3","2",,"2",,0,0,0,0,0,31805,0,0,0,0,0,0,0,,"7",,,"10","1","5","2","3","1",,"6","2","3","0","8","8","1","1","5","10","8",,"1","1","1","1","2","1","1","634.686868789895"
"2013","AT",350388801,603.95325203252,,"3","2013","13","5",1965,"1","1","1","AT","2",,"2","1","1",,,,"3","96","40",,"g",,"11","1","2",,,,"17","2","2","2","2",,"2",,28413,0,0,0,0,0,0,10543,0,0,0,0,0,,"8","0",,"7","1","3",,,"2",,,"7","5","3","8","10","1","1","5","4",,"2","1","1","1","1","3","1","1",
"2013","AT",350388802,603.95325203252,,"4","2013","28","2",1972,"2","2","1","AT","2",,"2","10","1",,"2",,,"94",,,,"6",,,"1",,,"12",,"1","2","1","2",,"2",,2061,0,0,639,360,0,0,679,0,0,2,0,11,,"8","10","6","10","4","3","3","3","2","8","10","10","6","4","10","8","1","1","4",,,"2","1","1","3","2","1","1","6","607.066277426568"
"2013","AT",350388803,603.95325203252,,"6","2013","10","12",1993,"2","1","1","AT","2",,"3","1","1","1","2",,"1","72",,,"g",,,"1","2","2",,,"20","2","2","3","2",,"2",,17037,0,0,0,600,0,0,0,0,0,0,0,0,,"9",,"6",,,"5","5","2","4","8",,"8","5","5","7","7","1","1","6","5","10","2","1","1","1","1","1","3","5",
"2013","AT",350389101,603.95325203252,,"6","2013","6","1",1966,"1","2","3","AT","2",,"3","1","1",,,,"3","83",,"20","h",,"13","1","1","2",,,"25","2","2","3","2",,"2",,48673,238,0,0,800,0,0,0,0,0,0,0,0,600,"5","9","4","10",,"4","4",,"4","10","6","6","8","5",,,"1","1","8","8","0","3","2","1","1","3","1","1","3","544.981993342936"
"2013","AT",350389102,603.95325203252,,"4","2013","39","2",1977,"2","2","3","AT","2",,"3","3","1","1",,,"3","51","40",,"i",,,"1","2","2",,,"15","1","2","2","2",,"2",,0,0,0,7476,0,20102,0,0,0,0,0,0,0,,"6","8","10","5","5","2","2","3","1",,,"10","10","7","8",,"1","1",,"7",,,"1","1","1","1","1","1","5","741.27459652412"
"2013","AT",350433101,603.95325203252,,"6","2013","16","3",1965,"1","2","3","AT","2",,"5","1","1","1",,,"3","14","45",,,,,"1","1",,,,"18","5","2","3","2",,"2",,30767,0,,1216,0,0,0,0,0,0,0,0,0,843,"7","10","6",,"5","5","2","4","1",,"10",,,"7","4","10",,"1",,,,"1","1","1","1","1","1","1","5","291.858369159339"
"2013","AT",350433102,603.95325203252,,"5","2013","13","1",1972,"2","2","1","AT","2",,"3","2","2","1",,,,"31","39",,"h",,"1",,"2",,,"10","20","5","2","3","2",,"1",,6941,0,0,0,0,0,0,0,0,0,0,0,0,2900,"9","8","4",,"5","4","2","5",,,,"10","4","3",,"10",,"1","6","10","10",,"1","1","1","1","1","1","5","555.156164577178"
"2013","AT",350433103,603.95325203252,,"6","2013","19","5",1993,"2","1","3","AT","2",,"3","1","2","2","1","1",,"61",,,"a",,,,"2",,,,"16","1","2","3","2",,"2",,5011,0,0,0,0,0,0,0,0,0,0,0,0,1100,"9","10","9","10","5","3",,"5",,"5",,"5","0","5","10","10","1","1","8","10","8","1","1","1","1","1","1","1","5","494.768903835172"
"2013","AT",350544801,603.95325203252,,"3","2013","27","6",1966,"2","4","3","AT","2",,"3","7","1",,,,"2","52","20",,,,,"1","2",,,,"22","3","1","2","2",,"2",,0,0,0,0,0,2723,0,0,9708,0,0,0,0,3600,"8","5","9","7","4","4",,,"2","10",,"5","8","1",,"10","1","1",,,"10","1","1","1","2","3","1","1","1","519.339369679506"
